唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
TourismServiceSite_A15010000H_000781,TourismServiceSite,Zh_tw,全家便利商店-和平梨山門市,此門市為全台最高的便利商店，不同於城市中的簡約風格，梨山門市全家便利商店有著宮廷式的外貌，與眾不同的窗格與欄杆，經典綠白藍配色再加上鵝黃色的牆面，橫式如門楣般的招牌，都使這家商店的外觀在現代之中仍留露著一絲典雅。,(04)25980098,,臺中市,和平區,梨山里中正路88號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000782,TourismServiceSite,Zh_tw,臺東縣成功鎮原住民文物館,阿美族人口近20萬人，佔臺灣原住民人口比例37％，主要居住於花東海岸，臺東縣成功鎮原住民又以阿美族為主，高佔全鎮人口56%，除擁有豐富的文化資源，更肩負了傳承阿美族文化之大任。為保存東海岸原住民傳統文化，讓更多人認識阿美族傳統文化之美，民國95年（西元2006年）「成功鎮原住民文物館」正式開館營運，歷年來深耕各部落，致力於阿美族文物保存、傳承及文化教育推廣，並邀請原住民藝術家、工藝師共同辦理策展展覽，營造以原住民文物館為協作平台的地方館特色小鎮，讓博物館的範疇翻越圍牆延伸、拓展至社區、部落，達到成功鎮亦是一個博物館的永續目標。,(089)854653,,臺東縣,成功鎮,民富路43號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000783,TourismServiceSite,Zh_tw,慶豐餅舖,時間倒轉90年，創始人在臺東池上創立「慶豐餅舖」，從內餡、製作到包裝都堅持手工自製，如今已傳承至第三代。懷舊的招牌與裝潢，店內更留有許多早期的老器具和糕餅模具，慶豐餅舖歷經多年的歲月，仍屹立不搖的在池上街上提供美味的傳統糕餅給老朋友、新饕客。傳統的老滋味之所以歷久彌新，便是來自經典的傳承與用心。,0937862223,,臺東縣,池上鄉,中山路233號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000784,TourismServiceSite,Zh_tw,七里霧民宿,源自於花東縱谷獨特景色的山嵐就是~七里霧~，遠眺中央山脈的那端你會發現眼前有美麗的田園風光，和如詩一般白色山嵐，霎那間你會發現自己好像住在畫裡一般。這裡有純樸的居民慢活著，來到這裡可完全放鬆自己，享受自在的田園生活和大自然融合再一起。住在這裡你將會愛上這裡因為這裡的老闆跟老闆娘，非常好客，來了你就知道囉！山嵐是花東縱谷193線上的特色之一，地方稱之七里霧，用以代表世人端看東豐小鎮，有如霧裡看花，好比陶淵明在桃花源記裡的桃花小鎮一般，只有走過七里霧，才能發現東豐社區的美好。,(03)8886221,,花蓮縣,玉里鎮,石崗53-1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000785,TourismServiceSite,Zh_tw,花蓮香城大飯店,步行5分鐘即可到達花蓮火車站、公車轉運站及遊客服務中心，僅需15分鐘車程即可抵達花蓮航空站，絕佳地理位置讓您到花蓮市中心吃喝玩樂更盡興。提供花蓮旅遊之旅客便捷的住宿地點，地處花蓮市繁華熱鬧區，旅館附近生活機能便利，周邊林立各式生活休閒店家包含花蓮威秀影城、好樂迪KTV、大魯閣保齡球館及棒球練習場、7-11超商、全家便利超商、統冠超市、熱炒小吃、中油加油站、曾記麻糬、阿美麻糬、租車公司等。,(03)8353355,,花蓮縣,花蓮市,國興二街19號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000786,TourismServiceSite,Zh_tw,溫暖摩洛哥精緻旅店,「摩洛哥」一個讓人牽掛的國度，享著「北非花園」的美稱。猶如蘊藏不完的神秘世界，以及地中海般的愛情故事，就連三毛前世淡淡的鄉愁，都曾在這兒為它寫書。溫暖旅店就像是從電影裡走出來，一樣流動著摩洛哥熙攘風情，這裡有著訴不盡的旅人故事，浪漫依舊為您上演著。如果您也曾癡迷撒哈拉、卡薩布蘭卡、和地中海風情，那麼，該是來一趟國境之東「花蓮溫暖摩洛哥」之旅。,(03)8321333,,花蓮縣,花蓮市,中正路405號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000787,TourismServiceSite,Zh_tw,花蓮統茂渡假莊園,坐落在全台評比第一名的幸福小鎮-花蓮吉安鄉，飯店結合了地方文化、美食，及四通八達串連的「環鄉自行車道」讓人更深入的體驗在地美麗的田野、人文，館內75間客房與附設的服務中心、中西餐廳、書報閱覽室、自行車&hellip;等各項貼心設施，更可讓人舒服放鬆的體驗花蓮慢活、慢遊、慢食等步調。&quot;,(03)8542111,,花蓮縣,吉安鄉,稻香村吉豐路二段199號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000788,TourismServiceSite,Zh_tw,阿美麻糬小米文化館,麻糬，阿美族人稱之為「杜侖」，係慶典或節日才吃得到的名貴點心。過去尚有「禁房節」的時代，據說阿美老婆需精心製作香Q的杜侖，讓阿美老公出海捕魚這段期間帶著食用，這類傳說突顯了杜侖所含貼心的情與義，也引起宗泰人研究發展的興趣。早期杜侖的製作相當簡單，到了台灣光復前，有位「阿發師」則加以改進，而宗泰人又再精心研製，使它口感更加獨特，餡料更加豐富，唯一不變的是那一份貼心的情與義。就地取材是宗泰人開發產品的原則之一，不祗阿美麻糬系列原料之一紅粟米產於花蓮縣光復鄉，又如花蓮薯花蓮芋等原料，無一不是取自東部地區之農特產品。因此，遊客來到花蓮，總不忘買些阿美麻糬回去餽贈親友，於是一傳十，十傳百千，傳出好口碑，如今，「阿美麻糬」已是花蓮名產之一代表性名詞。,(03)8420033,,花蓮縣,吉安鄉,南濱路一段258號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000789,TourismServiceSite,Zh_tw,七星柴魚博物館,七星柴魚博物館為台灣唯一以柴魚為主題展示的產業博物館，以傳承柴魚製作的歷史文化與產業技藝為主軸。近年更以地方區域特色為主，整合海洋生態教育、黑金產業文化、五感探索體驗與食魚教育推廣⋯⋯等多方目標發展，期使更多人珍視大自然、認識海洋與漁業，喚起對海洋保育以及產業技藝文化傳承的重視。,(03)8236100,,花蓮縣,新城鄉,大漢村七星街148號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000790,TourismServiceSite,Zh_tw,春天農場,春天農場於民國92年（西元2003年）的母親節開幕。在這之前，這塊美麗的地方僅有一間荒廢了15年的農舍及荒煙蔓草。我們仔細勘查發現這個被虎頭山系包圍的土地有著自然的生態、乾淨的水源、完好的土質，真是都市中難得一見的淨土，非常值得與大家分享。於是，堅持著對鄉村農舍的熱愛，及對餐飲的專業，我們花了半年的時間開墾這個地方，希望建構一個讓都市人能夠就近親近的自然樂土。終於，這個夢想實現了，「春天農場」已經吸引了無數朋友前來享受美好環境及浪漫的時光。「春天農場」分為【香草西餐廳】、【春天寵物餐廳】、【春天花坊】、【春天生活雜貨鋪子】、【蕃薯藤系列商品專賣店】、【春天四季主題園區】、【春天花園烤肉區】、【春天可愛動物區】、【春天戀人咖啡】及【二期開發的自然生態區】，大約近6公頃的空間，足以提供都市人親子、夫妻、情侶、朋友...等的遊憩空間。這裡，是都市人的天堂祕境。來到「春天農場」，遠離城市繁忙，一起來體驗、感受、享受悠閒自在的生活。建議遊程：位於虎頭山旁的春天農場，廣闊的園區本身就值得您細細賞玩，再延伸遊玩虎頭山公園，登上山頭不僅可遠眺台灣海峽，視野非常遼闊，虎頭山公園內還有深具歷史價值的古蹟建築，如三聖宮、壽山巖觀音寺、忠烈祠，以及處處是竹林和四季花樹的經國梅園。不必趕行程，就能讓您輕鬆且充實的玩一天。,(03)3502953,,桃園市,龜山區,長壽路272號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000791,TourismServiceSite,Zh_tw,必生好中藥房,必生好中藥房在屏東市中心經營至今已超過一甲子之久，週遭鄰近多個觀光景點及屏東夜市，秉持著上一代的創業初衷，精選藥材、誠懇待客、謹慎抓藥的服務原則，會持續以熱情的態度接待每一位顧客及旅客。,(08)7323149,,屏東縣,屏東市,民生路260號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000792,TourismServiceSite,Zh_tw,潮州日式歷史建築文化園區,潮州日式歷史建築文化園區於日治時期先後做為台南縣潮州辦務署及總督府行政機關使用，曾是「林少貓抗日事件」主戰場之一，後做為公路工程機關之辦公室與眷舍所在，是潮州重要的歷史記憶。潮州鎮公所運用補助經費將建物翻新，整合周邊資源，將園區活化為旅遊諮詢、文史展示與在地藝文展演空間，並設立潮州鎮旅遊資訊中心，協助遊客諮詢在地美食、觀光及優良民宿等相關資訊。,(08)7894515,,屏東縣,潮州鎮,延平路30號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000793,TourismServiceSite,Zh_tw,棧貳庫KW2,棧貳庫位於高雄港2號碼頭，前身為日本人於西元1914年在新濱町岸壁興建之磚牆瓦頂單層小型倉庫，為砂糖出口專用倉庫。二次世界大戰期間遭受美軍轟炸破壞，民國51年（西元1962年）港務局以鋼筋混凝土柱結合力霸鋼架改建為可容納三千公噸雜貨的新式倉庫。保留原貌的力霸鋼架屋頂、老牆、門窗，自然煥發文化風華。,(07)5318568,,高雄市,鼓山區,蓬萊路17號（七賢三路底）,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000794,TourismServiceSite,Zh_tw,宏裕行花枝丸館,記錄了30年來一個傳統澎湖花丸品牌在台灣落地生根的故事。我們打造了全台第一條自動化的花枝丸生產線、多媒體親子遊區、巨型花枝造構FRP、產業知識區、特色小吃區以及澎湖味海鮮賣場，吃、喝、玩、樂一應俱全、歡迎您來參觀。,(07)8111319,,高雄市,前鎮區,新生路240號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000795,TourismServiceSite,Zh_tw,航空教育展示館,航空教育展示館為全亞洲唯一的飛機懸吊展示場，館內40多架中、美、蘇國寶級軍機實體機展示。紀錄了國共內戰期間深入敵軍蒐集情報的黑蝙蝠與黑貓中隊，以及搭載過四任元首，創下0失事紀錄的空軍一號─中美號，每一架飛機都走過大時代的歷史歲月，默默的捍衛家園，守護台灣，航空教育展示館邀請您一起揭開空軍建軍歷史的神秘面紗，了解這些航空英雄的豐功偉業。除了軍機展示之外，還有各種飛彈武器裝備、航空文物的展示，此外館內提供DIY課程，體驗飛機結構與飛行原理，館內也規劃眷村文化館販售在地美食與特色伴手禮，讓來賓可以替這趟充實的空軍航太之旅劃下一個美好的句點。,(07)6258111,,高雄市,岡山區,致遠路55號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000796,TourismServiceSite,Zh_tw,7-11春秋閣門市,全台唯一龍虎塔旁最有特色的春秋閣門市。,(07)5884053,,高雄市,左營區,勝利路110號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000797,TourismServiceSite,Zh_tw,鳳山揪棧,以鳳山城隍廟口老房子&quot;鳳山揪棧&quot;為在地生活體驗載體，提供對貼近地方文化內涵深入耙梳，進而有所期待、想像甚至動手創造的平台！鳳山好年冬--小農市集　鳳山小食物--特色餐飲鳳山好手藝--傳統工藝　鳳山變工藝--文創產業鳳山愛讀冊--私房曬書　鳳山好風采--藝文展演鳳山好,0938726077,,高雄市,鳳山區,鳳明街71號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000799,TourismServiceSite,Zh_tw,小義大利咖啡,鄰近基隆海洋廣場的小義大利咖啡沒有室內座位空間，而是提供戶座位區，可以面對海洋廣場喝咖啡賞海景，自成一股街頭文藝感。老闆對於咖啡有著堅持與自有的品味，不僅自己被烘培咖啡豆，對於手沖咖啡亦非常講究，而手工司康更是店內人氣商品，路過時相信您一定會被這迷人的香味吸引進來。,(02)24270126,,基隆市,仁愛區,孝一路67號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000800,TourismServiceSite,Zh_tw,丸角自轉生活咖啡,位在基隆特有的委託行商圈街角、提供精選莊園咖啡、手做甜點，還有基隆在地色的甜不辣香腸三明治。同事為讓客人在生活中感動驚喜，店內品項部定期更新替換，希望讓客人感受到老闆的用心，也是「丸角自轉生活咖啡」的理念，雖然每天都坐著享同的事，但更顯得我們不簡單，因為我們都很用心地做好每一件事。,(02)24273028,,基隆市,仁愛區,孝二路28號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000801,TourismServiceSite,Zh_tw,找到幸福咖啡店,隱身於正濱漁港色彩屋的藍色小屋，店內裝飾處處可見巧思，加上窗外寧靜的漁港景致，更是讓咖啡店整體呈現一種悠閒的氛圍。店內除了咖啡飲品外，還有老闆娘不定時更新的餐點，都是利用基隆當地新鮮漁貨所烹調的創意料理，希望讓您在此除了感受漁港風情外，也能品嚐基隆在地美味，感受滿滿的幸福。,(02)24635660,,基隆市,中正區,中正路559號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000802,TourismServiceSite,Zh_tw,綠竹園山薯農場,一處四面環山竹林的田園農場，園內種植了蘿蔔、竹筍、地瓜、山藥等農作物，到此不只能體驗當季農作採收，還能品嚐老闆巧手料理的各式美味山產、當季產品；老闆期待綠竹園是個可以讓客人放鬆身心、感受農村生活的好去處，能安慰客人的胃，不論大人、小孩都可以在此獲得滿足的假期生活。我在農場玩瘋了！你呢？,(02)24558518,,基隆市,七堵區,自強路147-1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000803,TourismServiceSite,Zh_tw,大菁休閒農場,"大菁休閒農場地約有1,500坪左右，是一處結合大自然及手作體驗的休閒場所。農場最大的特色就是種植藍染中最優質原料「大菁」，並提供藍染體驗課程，讓遊客可以獨創屬於自己風格的藍染作品；若想了解更多獨特的草木，主人也會陪同賞景解說，讓每位來訪過的朋友，都能獲得一趟知性的旅程。",(02)24572869,,基隆市,暖暖區,東勢街100-1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000804,TourismServiceSite,Zh_tw,大洲車站,大洲車站為太平山林業鐵路其中一個站點，且是羅東鎮進三星鄉的第一個站點，除了乘載當地居民許多林鐵生活圈的記憶，也將是未來旅遊觀光重點主題之一。其地理位置，位於宜蘭四郷鎮的中心樞紐。南往羅東鎮、北往員山鄉、西往三星郷、東往五結鄉。不管是在地人文、旅遊觀光、地理位置．大洲車站都扮演著不可取代的角色。,(03)9892018,,宜蘭縣,三星鄉,大洲村五分路二段192號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000805,TourismServiceSite,Zh_tw,利祥租車站,位於羅東火車站前，為年輕背包客族群到訪租機車熱門點，店內租車機種齊全，提供免費充氣服務及景點路線諮詢服務。,(03)9551616,,宜蘭縣,羅東鎮,公正路27-5號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000806,TourismServiceSite,Zh_tw,羅東轉運站國光客運,    交通便利：位於羅東轉運站內    轉運便利：國光客運提供宜蘭勁好行各路線直達宜蘭各旅遊景點    常態櫃台：旅客人數多詢問方便,(03)9567505,,宜蘭縣,羅東鎮,傳藝路三段218號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000807,TourismServiceSite,Zh_tw,見書店,位在基隆東岸商場一樓的獨立書店，名字「Sea To See」，從海洋開始，希望基隆這個城市和周遭的大海都能被看見。海洋、雨水、基隆港邊盤旋的老鷹，都是構築見書店的重要元素。店內書籍主要關注「海洋知識教育、臺灣土地認同」等議題，大片落地窗不僅提供一個舒適的閱讀空間，也希冀在此能創造人與人之間的交流與充分對談的機會。也若需要在此駐留稍作休息，店內也提供咖啡及手作甜點，讓旅人在此悠閒的品味書香。,(02)24281159,,基隆市,仁愛區,仁二路236號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000808,TourismServiceSite,Zh_tw,茉莉花壇夢想館,民國102年（西元2013年）花壇鄉農會將高齡75歲的閒置穀倉改建成為全台唯一以茉莉花為主題的「茉莉花壇夢想館」，館內全年免費開放民眾參觀，跟著茉莉花壇代言人「Limo、Molly、Julie」等三個可愛小動物的腳步，讓民眾一同進入茉莉花的世界，認識、了解茉莉花的文化及各種應用，並體驗茉莉之美，「茉莉花壇夢想館」誠摯地邀請您一同到茉莉花的故鄉-花壇鄉，一同來「賞茉莉、談茉莉、啖茉莉」。,(04)7877558,,彰化縣,花壇鄉,花壇街273號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000810,TourismServiceSite,Zh_tw,財團法人台灣兒童暨家同扶助基金會馬祖分事務所,民國104年（西元2015年）再度成立馬祖家扶中心，以學校社會工作方式，透過陪伴馬祖偏遠地區兒童成長，並關注家庭的生活，對當地的兒童及家庭提供直接服務，包括孩子學習、教育、生活、急難救助等補助款，希望讓孩子感受到社會各界的大愛。,(0836)23545,,連江縣,南竿鄉,福沃村63-1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000811,TourismServiceSite,Zh_tw,鳴心咖啡,鳴心咖啡位於阿里山鐵路&mdash;林鐵本線終點站的十字路車站旁，返鄉創業的咖啡店老闆吳孟儒，透過咖啡與森林鐵道的結合，為十字村傳達更多在地的故事，也希望讓更多旅人在咖啡迷人的氤氳香氣中認識他的家鄉。,0933274774,,嘉義縣,阿里山鄉,十字路1鄰4號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000812,TourismServiceSite,Zh_tw,中埔村辦公處,本村在清代時期屬於嘉義縣嘉義東堡中埔莊，在日治時代廳轄時期屬中埔支廳中埔區嘉義東堡中埔庄：州轄時期屬於台南州嘉義郡中埔庄中埔保，光復後改稱「中埔村」。中埔村名之來由為該地地勢比四方平地較高地點適在鄉之中心而被命名為中埔村。,(05)2030469,,嘉義縣,中埔鄉,中埔79-2號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000813,TourismServiceSite,Zh_tw,坪林遊客中心,這裡是坪林區旅遊的首要門戶，提供全方位服務如食、宿、交通、品茶等相關旅遊諮詢服務，另外還有景點摺頁及影片，協助每位來到坪林旅行的遊客認識行程路線。遊客若需要導覽解說服務，可另外付費請旅服中心安排專業導覽解說老師；若想規劃一趟深度的坪林之旅或親子戶外教學活動，透過旅服中心內的人員解說，可以獲得最妥善而實用的資訊與建議。一、本區旅遊諮詢-食、宿、泡茶、交通資訊提供二、景點摺頁、相關旅遊資訊之說明三、播放景點介紹影片四、導覽解說-協助提供專業導覽解說人員五、深度之旅、親子戶外教學活動諮詢其他,(02)26658020,,新北市,坪林區,北宜路八段67號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000814,TourismServiceSite,Zh_tw,氧森谷花園餐廳,建在山谷中的生態景觀餐廳，四季各有不同風情，漫步在充滿芬多精的山林秘境，春季有綻放的李花、桃花伴著旅人腳步迎春；夏季夜裡隨處可見「火金姑」，撲鼻而來的野薑花香更是讓人放鬆；涼爽的秋冬隨楓樹漸轉紅，漫步林野中尋訪隱藏森林中的「巨無霸象棋」及「巨人躺椅」。動植物豐富的園區裡，還有室外咖啡廳、魚池步道、茶花迷宮、馬口魚復育池等，在這坪林區的世外桃源品嚐當地茶香餐點，總讓人流連忘返。,(02)26658197,,新北市,坪林區,粗窟里仁里坂15之2號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000815,TourismServiceSite,Zh_tw,坪林茶產業文化館,坪林農會轉型成立坪林茶產業文化館，提供一個介紹 茶葉與茶籽油文化知識的地方，致力於推廣茶產業文化，讓大家可以更進一步了解坪林的產業與發展。館內介紹坪林農會歷史與茶葉、茶籽文化，另設有體驗區，可自費依照選擇的體驗，享受自己動手做的樂趣，體驗親手縫製祈福茶香包，品味當蒜頭遇見茶籽油的香氣。,(02)26657227,,新北市,坪林區,坪林街103號2樓,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000816,TourismServiceSite,Zh_tw,在一起One&Together,位於板橋林家花園周邊複合式特色餐廳，結合小農自製食品的餐點，提供文創商品寄賣、親子閱讀空間，以及免費提供展覽、演講，打造一個似鄰里活動中心的空間，撥放著典雅的樂曲，沉澱、緩慢，優雅，讓旅客得到滿足的溫暖與喜悅。,(02)22710506,,新北市,板橋區,文昌街24巷9號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000817,TourismServiceSite,Zh_tw,一緒館,一緒館隱居在板橋高中對面的寧靜巷弄裡，環境明亮 舒適，擁有沖泡咖啡的專業技術，秉持分享好咖啡的責任，為著一杯令人感動的咖啡不斷改善提升，堅持健康、原味、迷人、無負擔的咖啡。三五好友相約午茶時光，在這小小的店總能帶來無比愉快的咖啡時光。且店址距離府中捷運站走路僅2分鐘路程，距離板橋車站7分鐘、林家花園10分鐘，交通觀光十分便利，是一處到板橋遊憩想小歇一下的最佳選擇。,(02)89650507,,新北市,板橋區,文化路一段32巷23號1樓,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000818,TourismServiceSite,Zh_tw,水往上流生活 (部落)市集,水往上流生活市集位於水往上流景點販賣區，目前主要由都蘭部落的成員們一同經營管理，展售都蘭部落的手工藝品、東海岸最道地的農特產品等，不定期有原住民表演，讓來訪旅人們可以逛逛原民市集，感受都蘭的部落風情。,0922522235,,臺東縣,東河鄉,16鄰24-12號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000819,TourismServiceSite,Zh_tw,新光兆豐休閒農場,位在花蓮的新光兆豐休閒農場，是縱谷線上的一顆明珠 ，遼闊的農場裡綠意盎然，有深受小朋友喜愛的「大草坪」飼養百種鳥類的「生態鳥園」觀賞台灣特鳥類、「乳牛區」參觀榨乳、「可愛動物區」親近動物們。滿足您親近自然的生活體驗，來一場自然生態之行。,(03)8772666,,花蓮縣,鳳林鎮,永福街20號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000820,TourismServiceSite,Zh_tw,十分崠老茶亭,坐落於苗栗60號縣道上、擁有百年歷史的十份棟老茶，牆上略帶斑駁的痕跡，都是無價的歲月寶藏，再經歷過無數次的翻新整修，讓人每遊一回，皆能想起當年先民開墾的不易和內山時代茶亭奉茶的畫面，老茶亭不僅是百年古蹟，更是見證客家任性的代表。,0937715570,,苗栗縣,大湖鄉,南湖段1337之96號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000821,TourismServiceSite,Zh_tw,全家便利商店-口湖金湖店,口湖鄉是雲林縣唯一有養殖區的鄉鎮，所以漁產相當豐富，休息站的設置可讓遊客在途中休憩、購物，享用雲林優質農特產。休息站內除設置有全家便利商店外，導入的櫃商亦多以在地食材為主，例如烏魚子、鰻魚及雲林良品等，且外觀的設計採用海洋意象，呼應口湖臨海的地理位置及養殖業的發達，讓用路人一到此地，就可以感受在地特色。,(05)7706541,,雲林縣,口湖鄉,中正路1之3號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000822,TourismServiceSite,Zh_tw,源泉故事屋（源泉文具行）,前身為源泉文具店，隨著前經營者逝去後，文具店便荒廢一陣子，直到2020年透過社區總體營造才重新整頓，以在地元素裝潢內部空間並保留了當年的舊招牌，現做為銷售展示平台，架上陳列了各式農產品，此外，當地多項活動也在故事屋舉辦，並希望往後透過小旅行的推廣，讓外地遊客玩得盡興。,(04)8798311,,彰化縣,二水鄉,員集路二段259號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000824,TourismServiceSite,Zh_tw,龍哥單車微旅行,東光村位於烏溪上游水源保育區，特色產業和獨特景點多，民國109 年7月納入日月潭國家風景區範圍後，正式開啟轉型鄉村旅遊的新契 機。龍哥單車微旅行是社區納入國家風景區後，第一家以服務外來遊客到社區旅遊為宗旨成立的實體店面，不僅提供遊客在地旅遊諮詢， 並提供遊客鄉村旅遊套裝行程預約，帶領遊客騎著自行車隨興漫遊東 光鄉間小路，發現田園景觀和自然山水之美。 高鐵：搭乘高鐵至台中高鐵站&rarr;搭乘南投客運(6670)往埔里，轉乘6665、6667線至「東光」站。                                                  臺鐵：台中火車站&rarr;轉搭乘南投客運(6899)往埔里轉6665、6667線至「東光」站。,0921980158,,南投縣,魚池鄉,東光村慶隆巷11-1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000825,TourismServiceSite,Zh_tw,Feeling18-18度C巧克力工房,Feeling18巧克力工房，2006年從網路發跡。以Feeling18為名，是由於攝氏18度的溫度，對於巧克力來說，無論是生產、保存、或是品嚐，都是最能呈現巧克力風味及優良品質的溫度。溫度上的堅持，是初衷，也是不變的承諾，於2007年在埔里小鎮，開設了實體店面，留在家鄉耕耘，將成本著重在原料，做出值得細細品味的高品質巧克力，提供給大家品嚐。高鐵：搭乘高鐵至台中高鐵站&rarr;搭乘南投客運(6670)往埔里。臺鐵：台中火車站&rarr;轉搭乘南投客運(6899)往埔里,(049)2984863,,南投縣,埔里鎮,慈恩街20號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000829,TourismServiceSite,Zh_tw,三芝-陽住藝術空間,三芝-陽住藝術空間為多功能藝文展演空間，活化新北市三芝國小陽住分校，2021至2022年間由專業業師及藝術家於陽住分校舉辦多場展演、工作坊與座談；並結合社區居民、在地學校及在地藝術家一同參與。搭乘淡水客運874至陽住分校下車。  ,(02)26360400,,新北市,三芝區,番子崙10號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000830,TourismServiceSite,Zh_tw,來本冊子,&quot;生活源於記憶，讓重要的事情留下。人們越來越懂得記錄生活、記錄人生，來自苗栗市的「來本冊子」便是為了讓更多人喜歡紀錄、愛上紙的溫度而製書、織書，並將手工書技藝融入日常生活，發現紀錄與探索內心的關係，讓書冊變為大家寄託情感與補充能量的地方。來本冊子的手工書，從經典的中西方古書到全新研發的裝訂方式，從常見的紙質、布面到木板、皮革、壓克力等多樣封皮創作，不受限於傳統書籍與媒材，讓書有更多元的發展，因此，在這裡可以擁有獨一無二的冊子，送禮自用兩相宜。儘管現今社會，大家手機、電腦不離身，但是紙張的魅力與手感的溫度仍令人嚮往，因此為了開拓多元性，來本冊子除了構思手工書可運用的各種用途，也積極參與市集擺攤，並規劃各式手工書體驗課程，讓更多人看見手工書的無限魅力。&quot; 1.自行開車國道一號下苗栗匣道靠右行駛，循著後汶公路/台6線行駛約1.5公里&rarr;中正路右轉繼續行駛約500公尺即可抵達。2.臺鐵臺鐵苗栗站下車，搭乘新竹客運5656、5657、5659公車，於「育民工家」下車，步行100公尺 (約1分鐘)即可抵達。臺鐵苗栗站下車，搭乘苗栗客運5814公車，於「聯合大學」下車，步行1公里 (約20分鐘)即可抵達。,0963130449,,苗栗縣,苗栗市,中正路1381號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
