唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Trail_A15010600H_001003,Trail,Zh_tw,涵碧步道(支線),涵碧步道的起點為梅荷公園，步道平緩蜿蜒、環繞涵碧半島水濱，穿梭於林蔭花木中，是老少咸宜的大眾化路線。清晨漫步其中，可見五色鳥、山紅頭、繡眼畫眉等鳥類活躍林間。行至潭畔碼頭可盡覽慈恩塔、拉魯島及群山綠水美景。育樂亭是遠眺青龍山脈以及拉魯島的最佳地點，仔細觀察可以體會傳說中青龍搶珠的地理奧妙！蔣介石行館涵碧樓即因座落於涵碧半島為名，蔣介石先生暨夫人生前時常漫步於涵碧步道欣賞日月潭的美景。步道兩側還栽種蔣夫人最喜歡的桂花、梔子花等香花灌木。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001004,Trail,Zh_tw,涵碧步道(支線),涵碧步道的起點為梅荷公園，步道平緩蜿蜒、環繞涵碧半島水濱，穿梭於林蔭花木中，是老少咸宜的大眾化路線。清晨漫步其中，可見五色鳥、山紅頭、繡眼畫眉等鳥類活躍林間。行至潭畔碼頭可盡覽慈恩塔、拉魯島及群山綠水美景。育樂亭是遠眺青龍山脈以及拉魯島的最佳地點，仔細觀察可以體會傳說中青龍搶珠的地理奧妙！蔣介石行館涵碧樓即因座落於涵碧半島為名，蔣介石先生暨夫人生前時常漫步於涵碧步道欣賞日月潭的美景。步道兩側還栽種蔣夫人最喜歡的桂花、梔子花等香花灌木。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001005,Trail,Zh_tw,涵碧步道(支線),涵碧步道的起點為梅荷公園，步道平緩蜿蜒、環繞涵碧半島水濱，穿梭於林蔭花木中，是老少咸宜的大眾化路線。清晨漫步其中，可見五色鳥、山紅頭、繡眼畫眉等鳥類活躍林間。行至潭畔碼頭可盡覽慈恩塔、拉魯島及群山綠水美景。育樂亭是遠眺青龍山脈以及拉魯島的最佳地點，仔細觀察可以體會傳說中青龍搶珠的地理奧妙！蔣介石行館涵碧樓即因座落於涵碧半島為名，蔣介石先生暨夫人生前時常漫步於涵碧步道欣賞日月潭的美景。步道兩側還栽種蔣夫人最喜歡的桂花、梔子花等香花灌木。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001006,Trail,Zh_tw,涵碧步道(支線),涵碧步道的起點為梅荷公園，步道平緩蜿蜒、環繞涵碧半島水濱，穿梭於林蔭花木中，是老少咸宜的大眾化路線。清晨漫步其中，可見五色鳥、山紅頭、繡眼畫眉等鳥類活躍林間。行至潭畔碼頭可盡覽慈恩塔、拉魯島及群山綠水美景。育樂亭是遠眺青龍山脈以及拉魯島的最佳地點，仔細觀察可以體會傳說中青龍搶珠的地理奧妙！蔣介石行館涵碧樓即因座落於涵碧半島為名，蔣介石先生暨夫人生前時常漫步於涵碧步道欣賞日月潭的美景。步道兩側還栽種蔣夫人最喜歡的桂花、梔子花等香花灌木。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001100,Trail,Zh_tw,青龍山步道,青龍山脈以及象徵龍珠的拉魯島，有著許多的傳說故事，步道起點為玄光寺碼頭，終點為慈恩塔，大致沿著稜線緩步上升，風景優美秀麗。玄光寺前的廣場視野極佳，拉魯島、涵碧半島、水社聚落景觀盡在眼前。步道沿途有運用日月潭高溫高濕特性而設計的苔蘚雕塑，如：山門、小沙彌、經書以及心經植盤等。在玄光寺廣場設有玄奘大師取經雕像，感念玄奘大師西行取經的千秋苦旅。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001200,Trail,Zh_tw,頭社水庫生態步道,頭社水庫生態步道景點包含頭社水庫、環湖生態棧道及山龍坑吊橋。木棧步道沿大舌滿溪搭建，入口兩旁野薑花夾道數百公尺，溪流對岸一大片油桐樹林，沿途山光水景相伴，市價計最好的賞螢地點。全台灣最迷你的水庫值得走一趟印證美景，一窺生態秘境。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001300,Trail,Zh_tw,後尖山步道,後尖山是日月潭四秀之一，海拔1008公尺，入口處在海拔663公尺南投客運頭社終點站，水平上升約345公尺，路線全長約6.5公里，是需要體力的挑戰路線。山頂設有休憩涼亭及野餐桌椅，登頂可遠眺日月潭景觀，風景十分秀麗。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001301,Trail,Zh_tw,後尖山步道(支線),後尖山是日月潭四秀之一，海拔1008公尺，入口處在海拔663公尺南投客運頭社終點站，水平上升約345公尺，路線全長約6.5公里，是需要體力的挑戰路線。山頂設有休憩涼亭及野餐桌椅，登頂可遠眺日月潭景觀，風景十分秀麗。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001400,Trail,Zh_tw,水社大山登山步道,水社大山步道有兩處入口，北入口在青年活動中心大客車停車場旁，入口石礅為步道起點；南入口位於德化邵族組合屋聚落內，入口的石雕意象為步道起點。全線水平上升達1300公尺，是需要相當體力的健行路段，登頂可俯瞰日月潭、欣賞中央山脈景致。因海拔上升較高，步道兩側林相經低海拔闊葉林到中海拔的針闊葉混合林，豐富多變，鳥類、昆蟲、動物生態豐富，是生態觀察的絕佳路徑。若時間有限，則可抵達登山口後，沿著環狀路線下山，經過串聯的木棧道，抵達南口或北口，僅需約兩個小時，是較大眾化的行程。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001401,Trail,Zh_tw,水社大山登山步道(支線),水社大山步道有兩處入口，北入口在青年活動中心大客車停車場旁，入口石礅為步道起點；南入口位於德化邵族組合屋聚落內，入口的石雕意象為步道起點。全線水平上升達1300公尺，是需要相當體力的健行路段，登頂可俯瞰日月潭、欣賞中央山脈景致。因海拔上升較高，步道兩側林相經低海拔闊葉林到中海拔的針闊葉混合林，豐富多變，鳥類、昆蟲、動物生態豐富，是生態觀察的絕佳路徑。若時間有限，則可抵達登山口後，沿著環狀路線下山，經過串聯的木棧道，抵達南口或北口，僅需約兩個小時，是較大眾化的行程。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001402,Trail,Zh_tw,水社大山登山步道(支線),水社大山步道有兩處入口，北入口在青年活動中心大客車停車場旁，入口石礅為步道起點；南入口位於德化邵族組合屋聚落內，入口的石雕意象為步道起點。全線水平上升達1300公尺，是需要相當體力的健行路段，登頂可俯瞰日月潭、欣賞中央山脈景致。因海拔上升較高，步道兩側林相經低海拔闊葉林到中海拔的針闊葉混合林，豐富多變，鳥類、昆蟲、動物生態豐富，是生態觀察的絕佳路徑。若時間有限，則可抵達登山口後，沿著環狀路線下山，經過串聯的木棧道，抵達南口或北口，僅需約兩個小時，是較大眾化的行程。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001500,Trail,Zh_tw,水社親水步道,水社親水步道是連接水社碼頭至九龍口重要的人行動線，起點為水社碼頭，終點為九龍口竹石園，全程皆為無障礙斜坡道，十分平緩易行；並有高架木棧道創造出臨水賞景的最佳位置。沿途使用現地砂岩堆砌出具有當地意象的石牆圍塑出休憩點，遊客可在憑欄遠眺之際，藉由解說系統,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001501,Trail,Zh_tw,水社親水步道2(支線),水社親水步道是連接水社碼頭至九龍口重要的人行動線，起點為水社碼頭，終點為九龍口竹石園，全程皆為無障礙斜坡道，十分平緩易行；並有高架木棧道創造出臨水賞景的最佳位置。沿途使用現地砂岩堆砌出具有當地意象的石牆圍塑出休憩點，遊客可在憑欄遠眺之際，藉由解說系統,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010900H_000100,Trail,Zh_tw,情人谷步道,經情人谷吊橋沿步道上行約10分鐘路程可到達情人谷瀑布，由下往上共有五層瀑布，但僅能由一旁階梯步道到第二層，林木茂盛，叢山峻嶺羅列，遊客可在此可細聽流水的聲音，四周清涼幽靜，是消暑去熱的最佳去處。如果靠近潭邊則可感受到自山上順流而下如白絹般的飛瀑再拍擊石壁與水面之後，水氣迎面撲來而暑氣全消。,(07)6801525,,高雄市,茂林區,屏東縣三地門鄉賽嘉村賽嘉巷120號,A15010900H,交通部觀光署茂林國家風景區管理處,12/5/2024 12:05:27 AM
Trail_A15010900H_000200,Trail,Zh_tw,賽嘉社區步道,由三地門鄉前往在屏185線23k進入有指標，由泰山鄉前往是在屏185線17k進入賽嘉部落，全長約2.1公里,(08)7992221,,屏東縣,三地門鄉,賽嘉村賽嘉巷120號,A15010900H,交通部觀光署茂林國家風景區管理處,12/5/2024 12:05:27 AM
Trail_A15010900H_000300,Trail,Zh_tw,姿沙里沙里步道,步道位於茂林區公所後方產業道路進入，總長3.7公里；目前暫時開放一般步道2.1公里，林間步徑1.6公里暫不開放遊客進入（終點有兩處茂林驛站、與六龜大津里望山腳處)。姿沙里沙里步道開放路段目前為農業用兼生態賞蝶與健康身心的最佳步道，請遊客進入勿烤肉、露營、傷及農民作物。,(07)6801681,,高雄市,茂林區,屏東縣三地門鄉賽嘉村賽嘉巷120號,A15010900H,交通部觀光署茂林國家風景區管理處,12/5/2024 12:05:27 AM
Trail_A15010900H_000301,Trail,Zh_tw,姿沙里沙里步道(支線),步道位於茂林區公所後方產業道路進入，總長3.7公里；目前暫時開放一般步道2.1公里，林間步徑1.6公里暫不開放遊客進入（終點有兩處茂林驛站、與六龜大津里望山腳處)。姿沙里沙里步道開放路段目前為農業用兼生態賞蝶與健康身心的最佳步道，請遊客進入勿烤肉、露營、傷及農民作物。,(07)6801681,,高雄市,茂林區,屏東縣三地門鄉賽嘉村賽嘉巷120號,A15010900H,交通部觀光署茂林國家風景區管理處,12/5/2024 12:05:27 AM
Trail_A15010900H_000400,Trail,Zh_tw,龍頭山步道,步道位於高132線10.5公里處，總長0.526公里；三面高山環繞，屬珍貴的環流丘地形，可見曲折蜿蜒的清澈溪流，沿線有兩處觀景台可停留，步道銜接至多納高吊橋，約需1-2小時路程。,(07)6801525,,高雄市,茂林區,屏東縣三地門鄉賽嘉村賽嘉巷120號,A15010900H,交通部觀光署茂林國家風景區管理處,12/5/2024 12:05:27 AM
Trail_A15010900H_000500,Trail,Zh_tw,羅木斯步道,茂林谷原名「羅慕斯」或「羅木斯」魯凱語意「美麗的山谷」，位於茂林里東側之濁口溪與支流木勝溪之交會處。茂林谷位於茂林區中段，為濁口溪的一處支流。總長1.08公里。,(07)6801525,,高雄市,茂林區,屏東縣三地門鄉賽嘉村賽嘉巷120號,A15010900H,交通部觀光署茂林國家風景區管理處,12/5/2024 12:05:27 AM
Trail_A15010900H_000600,Trail,Zh_tw,涼山瀑布步道,涼山瀑布步道入口位於屏東縣瑪家鄉的涼山村，縣道185線29.5km處。全長約1.5公里來回約需2小時,(08)7991663,,屏東縣,瑪家鄉,屏東縣三地門鄉賽嘉村賽嘉巷120號,A15010900H,交通部觀光署茂林國家風景區管理處,12/5/2024 12:05:27 AM
Trail_A15010900H_000700,Trail,Zh_tw,浦來溪頭社戰道,全長約3公里，步行時間約一小時。這條戰道據說是在日治時期，日本人為控制和消滅原住民激烈的抗日行動，沿著美瓏山稜線而修築的道路，目的是將原料運送至寶來峰頂，以便興建美瓏山砲台，而成為浦來溪頭社戰道的前身。沿途的坡度起伏不大，走累了，還可以在簡易的座椅上休息，是條老少咸宜的大眾健行路線。,(07)6881001,,高雄市,六龜區,屏東縣三地門鄉賽嘉村賽嘉巷120號,A15010900H,交通部觀光署茂林國家風景區管理處,12/5/2024 12:05:27 AM
Trail_A15010900H_000701,Trail,Zh_tw,浦來溪頭社戰道(支線),全長約3公里，步行時間約一小時。這條戰道據說是在日治時期，日本人為控制和消滅原住民激烈的抗日行動，沿著美瓏山稜線而修築的道路，目的是將原料運送至寶來峰頂，以便興建美瓏山砲台，而成為浦來溪頭社戰道的前身。沿途的坡度起伏不大，走累了，還可以在簡易的座椅上休息，是條老少咸宜的大眾健行路線。,(07)6881001,,高雄市,六龜區,屏東縣三地門鄉賽嘉村賽嘉巷120號,A15010900H,交通部觀光署茂林國家風景區管理處,12/5/2024 12:05:27 AM
Trail_A15010900H_000702,Trail,Zh_tw,浦來溪頭社戰道(支線),全長約3公里，步行時間約一小時。這條戰道據說是在日治時期，日本人為控制和消滅原住民激烈的抗日行動，沿著美瓏山稜線而修築的道路，目的是將原料運送至寶來峰頂，以便興建美瓏山砲台，而成為浦來溪頭社戰道的前身。沿途的坡度起伏不大，走累了，還可以在簡易的座椅上休息，是條老少咸宜的大眾健行路線。,(07)6881001,,高雄市,六龜區,屏東縣三地門鄉賽嘉村賽嘉巷120號,A15010900H,交通部觀光署茂林國家風景區管理處,12/5/2024 12:05:27 AM
Trail_A15011000H_000100,Trail,Zh_tw,牛港稜步道,位於淡水河左岸的觀音山，因特有的壯麗景緻與自然生態成為臺灣猛禽往返遷徒的必經路徑，每年四、五月間觀音山區約可見到十餘種猛禽，其中又以赤腹鷹、灰面鵟鷹、鳳頭蒼鷹、大冠鷲等「觀音四秀」為多，是適合全家出遊賞「鷹」的好所在!,(02)22928888,,新北市,五股區,凌雲路三段 130 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_000101,Trail,Zh_tw,牛港稜步道(支線),位於淡水河左岸的觀音山，因特有的壯麗景緻與自然生態成為臺灣猛禽往返遷徒的必經路徑，每年四、五月間觀音山區約可見到十餘種猛禽，其中又以赤腹鷹、灰面鵟鷹、鳳頭蒼鷹、大冠鷲等「觀音四秀」為多，是適合全家出遊賞「鷹」的好所在!,(02)22928888,,新北市,五股區,凌雲路三段 130 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_000200,Trail,Zh_tw,福隆山步道,完整的台北西國三十三所觀音靈場，計有33座石雕觀音像，另一座花山院法皇，以及設立在開山院中的「台北西國三十三靈場建設紀念碑」，後因戰爭及經濟發展，禮佛古道成了大馬路，石刻觀音佛像只剩下20尊左右，由於每個人找到的數目都不同，反而使得上山尋找觀音像，成了許多山友或登山健行的遊客，走訪觀音坑的新樂趣。另外，沿途可見不少的綠竹園，每年一、二月步道旁的山櫻花，則競相綻放，美不勝收；並可途經凌雲寺和凌雲禪寺兩座名剎，步道終點為凌雲禪寺，走全程約需40分鐘。,(02)22928888,,新北市,五股區,凌雲路三段 130 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_000201,Trail,Zh_tw,福隆山步道(支線),完整的台北西國三十三所觀音靈場，計有33座石雕觀音像，另一座花山院法皇，以及設立在開山院中的「台北西國三十三靈場建設紀念碑」，後因戰爭及經濟發展，禮佛古道成了大馬路，石刻觀音佛像只剩下20尊或23尊左右，由於每個人找到的數目都不同，反而使得上山尋找觀音像，成了許多山友或登山健行的遊客，走訪觀音坑的新樂趣。另外，沿途可見不少的綠竹園，每年一、二月步道旁的山櫻花，則競相綻放，美不勝收；並可途經凌雲寺和凌雲禪寺兩座名剎，步道終點為凌雲禪寺，走全程約需40分鐘。,(02)22928888,,新北市,五股區,凌雲路三段 130 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_000300,Trail,Zh_tw,硬漢嶺步道,硬漢嶺登山步道，為昔稱觀音古道，經凌雲禪寺旁步道入口前往，步道沿山勢蜿蜒拾級而上，途中可觀賞火山地形與巨石熔岩群，兩旁栽植山茶、杜鵑和櫻花，每逢花季更添旅遊樂趣。,(02)22928888,,新北市,五股區,凌雲路三段 130 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_000400,Trail,Zh_tw,楓櫃斗湖步道,楓櫃斗湖步道為綠色隧道。本步道為通往硬漢嶺之最短路徑，增闢眺望台北港休憩區,(02)22928888,,新北市,五股區,凌雲路三段 130 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_000500,Trail,Zh_tw,尖山步道,位在觀音山之東南方的尖山，外觀酷似日本的富士山，且緊臨淡水河，故有「淡水河小富士山」之稱。,(02)22928888,,新北市,五股區,凌雲路三段 130 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_000600,Trail,Zh_tw,牛寮埔步道,步道沿途不僅景色宜人，且可欣賞淡水河、八里海岸風光。無極宮附近還可看到許多的觀光果園，在領略自然美景之時，還能體驗悠遊自在的農家樂。,(02)22928888,,新北市,五股區,凌雲路三段 130 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_000700,Trail,Zh_tw,林梢步道,林梢步道位於生態園區旁，沿山勢而建，猶如穿梭林間，漫步輕遊極為適意。步道分為兩段，中有茄苳園可供休憩，沿途視野良好，臺北盆地美景盡收眼底。,(02)22928888,,新北市,五股區,凌雲路三段 130 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_000800,Trail,Zh_tw,麟山鼻綠色園區步道-1,2007年8月上映的電影：「不能說的秘密」中有一幕男主角護送女主角回家的場景，即是在麟山鼻遊憩區自行車步道所拍攝。其中木棧道總長約600公尺；沿途海景秀麗，尤以微風吹拂木麻黃林、海風挑動銀浪時，最為動人，也因此吸引許多影迷探訪。,(02)86355100,,新北市,石門區,德茂里下員坑 33-6 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_000801,Trail,Zh_tw,麟山鼻綠色園區步道-2(支線),2007年8月上映的電影：「不能說的秘密」中有一幕男主角護送女主角回家的場景，即是在麟山鼻遊憩區自行車步道所拍攝。其中木棧道總長約600公尺；沿途海景秀麗，尤以微風吹拂木麻黃林、海風挑動銀浪時，最為動人，也因此吸引許多影迷探訪。,(02)86355100,,新北市,石門區,德茂里下員坑 33-6 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_000900,Trail,Zh_tw,獅頭山公園步道,獅頭山儼然就是金山岬突出於北海岸的瞭望臺，左右各擁有一座漁港環抱，因本身居高臨下，若要盡得金山海岸景觀之美，一次飽覽三大奇景：燭台雙嶼、磺港漁火及水尾泛月。,(02)24988980,,新北市,金山區,磺港路 171-2 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_000901,Trail,Zh_tw,獅頭山公園步道(支線),獅頭山儼然就是金山岬突出於北海岸的瞭望臺，左右各擁有一座漁港環抱，因本身居高臨下，若要盡得金山海岸景觀之美，一次飽覽三大奇景：燭台雙嶼、磺港漁火及水尾泛月。,(02)24988980,,新北市,金山區,磺港路 171-2 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_001000,Trail,Zh_tw,野柳第三區步道,野柳第三區步道擁有各種海濱植物，沿著第三區步道行至野柳岬頂端，還有一座外型以燭台石為設計範本的野柳燈塔，遠望有如蠟燭台一般，造型非常優雅、獨特。,(02)24922016,,新北市,萬里區,港東路 167-1 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_001001,Trail,Zh_tw,野柳第三區步道(支線),野柳第三區步道擁有各種海濱植物，沿著第三區步道行至野柳岬頂端，還有一座外型以燭台石為設計範本的野柳燈塔，遠望有如蠟燭台一般，造型非常優雅、獨特。,(02)24922016,,新北市,萬里區,港東路 167-1 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_001002,Trail,Zh_tw,野柳第三區步道(支線),野柳第三區步道擁有各種海濱植物，沿著第三區步道行至野柳岬頂端，還有一座外型以燭台石為設計範本的野柳燈塔，遠望有如蠟燭台一般，造型非常優雅、獨特。,(02)24922016,,新北市,萬里區,港東路 167-1 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_001003,Trail,Zh_tw,野柳第三區步道(支線),野柳第三區步道擁有各種海濱植物，沿著第三區步道行至野柳岬頂端，還有一座外型以燭台石為設計範本的野柳燈塔，遠望有如蠟燭台一般，造型非常優雅、獨特。,(02)24922016,,新北市,萬里區,港東路 167-1 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_001100,Trail,Zh_tw,情人湖公園步道,情人湖公園步道兩旁林木蓊鬱，而各種植物則展現四季風貌，在享受芬多精森林浴的同時，沿途並可欣賞湖光山色，往情人湖的北邊走去，有步道可登上面海的山嶺，從稜線的步道上觀看大海，不僅可以見到岸邊的澳底漁港，亦可遠眺基隆嶼及野柳海岬。,(02)24319343,,基隆市,安樂區,基金一路208巷159號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_001101,Trail,Zh_tw,情人湖公園步道(支線),情人湖公園步道兩旁林木蓊鬱，而各種植物則展現四季風貌，在享受芬多精森林浴的同時，沿途並可欣賞湖光山色，往情人湖的北邊走去，有步道可登上面海的山嶺，從稜線的步道上觀看大海，不僅可以見到岸邊的澳底漁港，亦可遠眺基隆嶼及野柳海岬。,(02)24319343,,基隆市,安樂區,基金一路208巷159號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_001102,Trail,Zh_tw,情人湖公園步道(支線),情人湖公園步道兩旁林木蓊鬱，而各種植物則展現四季風貌，在享受芬多精森林浴的同時，沿途並可欣賞湖光山色，往情人湖的北邊走去，有步道可登上面海的山嶺，從稜線的步道上觀看大海，不僅可以見到岸邊的澳底漁港，亦可遠眺基隆嶼及野柳海岬。,(02)24319343,,基隆市,安樂區,基金一路208巷159號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_001103,Trail,Zh_tw,情人湖公園步道(支線),情人湖公園步道兩旁林木蓊鬱，而各種植物則展現四季風貌，在享受芬多精森林浴的同時，沿途並可欣賞湖光山色，往情人湖的北邊走去，有步道可登上面海的山嶺，從稜線的步道上觀看大海，不僅可以見到岸邊的澳底漁港，亦可遠眺基隆嶼及野柳海岬。,(02)24319343,,基隆市,安樂區,基金一路208巷159號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_001104,Trail,Zh_tw,情人湖公園步道(支線),情人湖公園步道兩旁林木蓊鬱，而各種植物則展現四季風貌，在享受芬多精森林浴的同時，沿途並可欣賞湖光山色，往情人湖的北邊走去，有步道可登上面海的山嶺，從稜線的步道上觀看大海，不僅可以見到岸邊的澳底漁港，亦可遠眺基隆嶼及野柳海岬。,(02)24319343,,基隆市,安樂區,基金一路208巷159號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011000H_001200,Trail,Zh_tw,富貴角步道,步道終點為台灣極北點，及可欣賞到極北燈塔-富貴角燈塔，富貴角燈塔是日本人在台灣興建的第一座燈塔，目前以八角形混凝土塔身，外表為黑白平行相間的條紋呈現。,(02)86355100,,新北市,石門區,德茂里下員坑 33-6 號,A15011000H,交通部觀光署北海岸及觀音山國家風景區管理處,9/18/2025 12:00:12 AM
Trail_A15011300H_000100,Trail,Zh_tw,南子吝步道,南子吝山位於南雅里聚落旁，濱海公路 81.2 公里處，全長僅990公尺，步程約１小時，沿途除可遊賞臺灣難得一見低海拔層巒疊翠山列風光外，登高並可飽覽南雅聚落全景、眺望鼻頭角、基隆嶼、無耳茶壺山、草山山列的草原景觀等以及基隆山，此外還可順遊南雅聚落的小橋流水、綠蔭、傳統石頭建築，視野奇佳。,(02)24991115,,新北市,瑞芳區,新北市貢寮區福隆里興隆街36號,A15011300H,交通部觀光署東北角及宜蘭海岸國家風景區管理處,9/17/2025 11:10:21 PM
Trail_A15011300H_000200,Trail,Zh_tw,南雅地質步道,南雅地質步道是一條可親水近山細覽南雅奇石之美的步道，全長三百多公尺，生態與地質景觀極其豐富，每一步都可見到不同變化的景緻。步道一面近海、一邊臨山，地面鋪設著當地石材，與自然風貌相融合，在臨海段的水面上還鋪設有大小不一的石塊，展現昔日「跳石海岸」的風采。,(02)24991115,,新北市,瑞芳區,新北市貢寮區福隆里興隆街36號,A15011300H,交通部觀光署東北角及宜蘭海岸國家風景區管理處,9/17/2025 11:10:21 PM
Trail_A15011300H_000300,Trail,Zh_tw,鼻頭角步道 (濱海/燈塔/稜谷線),鼻頭角步道全長約3.5公里，全程步行時間約需2至3小時，是一條充滿知性的健行路線，遊客可藉由觀察鼻頭角特有的景觀，體認千百萬年來海水與岩石之間的消長，以各種差異侵蝕作用之下所造成的地形、地質。,(02)24991115,,新北市,瑞芳區,新北市貢寮區福隆里興隆街36號,A15011300H,交通部觀光署東北角及宜蘭海岸國家風景區管理處,9/17/2025 11:10:21 PM
Trail_A15011300H_000400,Trail,Zh_tw,龍洞灣岬步道,龍洞灣岬步道途經龍洞灣與龍洞岬，所以將步道命名為「龍洞灣岬步道」。從龍洞南口海洋公園至和美國小折返全程約需1.5小時；至龍洞灣公園折返，全程約需3小時，遊客可視體力自行安排路程。,(02)24991115,,新北市,貢寮區,福隆里興隆街36號,A15011300H,交通部觀光署東北角及宜蘭海岸國家風景區管理處,9/17/2025 11:10:21 PM
Trail_A15011300H_000500,Trail,Zh_tw,龜山島生態步道,龜山島每年3到10月開放民眾登島參觀，由北岸碼頭登岸，島上有及四條自導步道：分別是龜尾區的長約650公尺的環湖步道，龜尾北側高處的毛柿步道，401高地登頂步道與北岸生態登山步道，登臨需另行申請。,(02)24991115,,宜蘭縣,頭城鎮,新北市貢寮區福隆里興隆街36號,A15011300H,交通部觀光署東北角及宜蘭海岸國家風景區管理處,9/17/2025 11:10:21 PM
Trail_A15011300H_000600,Trail,Zh_tw,三貂角燈塔步道,三貂角步道由馬崗附近的岔路循指標而上，即可到達三貂角燈塔；燈塔內設有展覽室展示與燈塔有關之裝備與資訊，是北部地區唯一開放提供民眾參觀的燈塔。,(02)24991115,,新北市,貢寮區,福隆里興隆街36號,A15011300H,交通部觀光署東北角及宜蘭海岸國家風景區管理處,9/17/2025 11:10:21 PM
